customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1114-CENIM,Male,0.0,No,Yes,65.80035972601127,Yes,Yes,DSL,No,Yes,,No,No,No,Month-to-month,Yes,Credit card (automatic),76.27978409764991,3112.849067620209,Yes
6060-DRTNL,,1.0,No,,11.257449939697402,Yes,No,Fiber optic,No,,Yes,No,Yes,No,Month-to-month,,,71.8356602414242,372.05216861498246,Yes
2725-TTRIQ,Female,0.0,Yes,Yes,64.25886775373718,Yes,Yes,,Yes,No,Yes,Yes,,Yes,Two year,,Bank transfer (automatic),74.67601884224217,5997.540722087846,No
3374-TTZTK,Male,0.0,Yes,No,,Yes,No,,Yes,Yes,Yes,,,Yes,Two year,Yes,Electronic check,,5484.201118379356,No
8990-ZXLSU,Female,0.0,No,No,16.083913159517728,,No,Fiber optic,No,,No,No,No,No,Month-to-month,,Electronic check,65.26153984783588,657.5329833537636,No
2275-RBYQS,Female,0.0,No,No,,Yes,,,No,No,No,,No,No,Month-to-month,,Mailed check,65.03175807895775,,No
8473-VUVJN,Male,,No,No,,Yes,Yes,Fiber optic,No,No,,No,No,No,Month-to-month,Yes,Electronic check,,85.10707948851211,Yes
6289-CPNLD,Male,0.0,Yes,Yes,42.03574084588438,Yes,No,,No,,Yes,Yes,Yes,Yes,One year,Yes,,,2391.122457250052,Yes
5536-SLHPM,Female,0.0,Yes,No,64.81843113764135,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.22750531322774,4506.065208442983,Yes
4419-UJMUS,Male,0.0,Yes,Yes,,Yes,Yes,,,No,No,Yes,Yes,Yes,Two year,Yes,,97.21880489402355,6874.30486758392,No
7794-JASDG,Male,0.0,No,No,-1.5299164605818252,Yes,No,DSL,,No,No,,,No,Month-to-month,,Mailed check,44.45182535823008,52.347093735656756,No
7609-YBPXG,Male,0.0,No,No,39.21395669355242,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,,94.0300151379159,4728.194665057494,No
5519-TEEUH,,0.0,No,Yes,25.066814582669423,Yes,No,No,,,No internet service,,No internet service,No internet service,,Yes,Mailed check,46.20761799256356,691.0584105995907,No
7856-GANIL,Male,1.0,Yes,No,54.48282519313498,,Yes,Fiber optic,No,,Yes,Yes,Yes,,One year,Yes,Bank transfer (automatic),107.73872082541828,4507.933289974612,No
0804-XBFBV,,0.0,No,Yes,16.777562276590796,No,No,DSL,No,,No,No,No,No,Month-to-month,No,Electronic check,1.1195605347272632,,No
2676-OXPPQ,,,,No,,Yes,No,DSL,Yes,Yes,No,No,No,,Month-to-month,Yes,Bank transfer (automatic),,344.11531822377043,No
3703-TTEPD,Male,0.0,No,,32.40646954479138,Yes,No,DSL,,No,,,Yes,,Month-to-month,,Bank transfer (automatic),,1427.5303408234436,No
2799-TSLAG,Female,0.0,Yes,Yes,73.02195646721253,Yes,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,,Yes,Bank transfer (automatic),24.25077385159791,1731.2328582967286,No
0196-VULGZ,Female,,Yes,No,11.95472548295318,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.2081239445145,475.5781699586083,Yes
8837-VVWLQ,Female,0.0,,No,5.726065078322684,Yes,No,,Yes,No,No,No,Yes,No,,No,Electronic check,,650.9389971431284,Yes
2696-NARTR,Male,0.0,,,-7.963265584553472,Yes,No,Fiber optic,No,No,No,Yes,No,,Month-to-month,Yes,Electronic check,62.23759862782079,,Yes
2208-NKVVH,Male,0.0,Yes,Yes,,Yes,Yes,No,,No,No internet service,,No internet service,No internet service,,No,,33.68077110466619,1090.7530421613938,No
7614-QVWQL,Male,0.0,Yes,,39.94909892978491,No,No,DSL,No,,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),66.42957644340333,,Yes
1976-CFOCS,Female,1.0,Yes,No,11.709930409401474,,No,DSL,No,No,No,No,No,No,Month-to-month,No,,58.51021963054245,44.450553533885035,Yes
4631-OACRM,Male,1.0,No,,,Yes,No,Fiber optic,,,No,No,No,Yes,Month-to-month,,Electronic check,95.81659163138261,1169.8745256789211,Yes
7139-JZFVG,Male,0.0,Yes,,58.35844834085886,,No,DSL,Yes,,Yes,No,,,Two year,No,,,3684.4083734134047,No
4987-GQWPO,,0.0,No,No,9.32580552955191,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),41.59814451598449,,No
3755-JBMNH,Male,,,No,4.400104942901455,Yes,No,Fiber optic,No,No,No,No,No,,,,Bank transfer (automatic),87.87353873762274,,Yes
1757-TCATG,Male,0.0,Yes,Yes,60.845924379281364,,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.22083036559892,738.4566379871812,No
6345-ULYRW,Male,,Yes,No,44.63295317128938,Yes,Yes,Fiber optic,No,Yes,No,No,No,,One year,No,Mailed check,105.7037458711495,3912.7448320565445,Yes
4776-XSKYQ,Female,0.0,,,37.64432574594203,,No,DSL,No,No,,Yes,,No,One year,No,Credit card (automatic),,,No
8048-DSDFQ,Male,,No,No,-9.622868304637937,Yes,No,,No internet service,No,,,No internet service,No internet service,,No,,,36.97898672591836,No
5753-QQWPW,Female,0.0,No,No,25.00421746850286,,No,,Yes,Yes,No,Yes,No,No,One year,Yes,,62.75819813933431,1646.7787274828636,No
6010-DDPPW,Male,,Yes,No,63.8907670736563,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,,45.43976048019229,1934.072083855171,No
1809-DMJHQ,,0.0,No,Yes,27.122936456524883,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,66.3936535508988,206.03504651715156,Yes
6693-FRIRW,Male,,No,No,-8.26693011423448,Yes,,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.21646174005114,1798.0877512622528,No
6586-MYGKD,Male,,Yes,,68.21568969445539,Yes,Yes,DSL,Yes,No,No,,Yes,Yes,Two year,Yes,Credit card (automatic),85.10332655357396,5270.640575338196,No
3173-NVMPX,Female,,Yes,,,Yes,Yes,DSL,,,No,No,No,No,Month-to-month,Yes,Mailed check,,,No
0248-PGHBZ,Female,1.0,,No,45.15590391258958,Yes,No,Fiber optic,Yes,Yes,,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),119.34923052210611,6150.215027704447,No
0623-GDISB,Female,0.0,No,No,-11.97959389456685,,,DSL,,No,No,No,,No,Month-to-month,Yes,Bank transfer (automatic),70.01313387507825,56.06729551253796,No
2892-GESUL,Female,0.0,Yes,Yes,3.0715895880226682,,No,,No internet service,No,,No internet service,No internet service,No internet service,,No,Mailed check,,304.8195935011523,No
6923-EFPNL,Male,0.0,,No,-2.6865917072863494,Yes,Yes,DSL,,No,No,No,No,No,,No,Credit card (automatic),,212.81393162769788,Yes
7472-EQOAV,Male,1.0,Yes,Yes,61.486043721592914,Yes,No,Fiber optic,Yes,,Yes,No,No,No,One year,Yes,Bank transfer (automatic),98.8697991929236,6146.589179244472,No
9574-RKJIF,Male,0.0,Yes,Yes,0.8678423501713937,Yes,,,Yes,Yes,No,,Yes,No,Month-to-month,Yes,Electronic check,92.97819221724596,,Yes
2043-WVTQJ,Male,0.0,Yes,No,1.4225797969690481,,No,DSL,Yes,,Yes,No,No,,,No,Mailed check,,43.83389463945251,No
8034-RYTVV,,,,,62.1054254019981,,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,,Credit card (automatic),65.46056511375772,,No
3863-QSTYI,Male,0.0,No,No,77.20555374747298,Yes,,DSL,No,No,,Yes,Yes,No,Month-to-month,,Electronic check,63.4124135661947,,No
2619-WFQWU,Female,0.0,No,No,10.020399787586562,Yes,No,Fiber optic,No,No,,No,No,No,Month-to-month,Yes,Mailed check,70.95672849437224,71.31115375479082,Yes
5044-LRQAQ,,0.0,,No,5.318786877266292,Yes,No,,No,No,No,No,No,,Month-to-month,Yes,Bank transfer (automatic),83.27763195498848,475.9176136089555,No
1716-LSAMB,Male,,Yes,,55.99533525301105,,No,DSL,Yes,No,,Yes,No,No,,No,Bank transfer (automatic),40.67453468387939,2563.678886767255,No
1333-PBMXB,Female,0.0,Yes,Yes,29.20951960006218,,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.77529968826644,1324.9083157781718,No
6546-OPBBH,Male,0.0,Yes,,,,Yes,No,,,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.47593520194393,1175.5349615246905,No
5985-BEHZK,Female,1.0,Yes,,68.91291137783384,Yes,Yes,Fiber optic,No,Yes,Yes,No,,Yes,One year,No,Credit card (automatic),,,No
9127-QRZMH,Male,0.0,Yes,,62.37380519290103,,No,DSL,Yes,Yes,No,Yes,,No,One year,Yes,Bank transfer (automatic),35.99042521604371,2618.544626825944,No
5919-VCZYM,,0.0,No,No,10.743194170507113,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.585005298184882,66.38872622844322,No
9644-KVCNC,Female,0.0,No,,69.5481265677605,Yes,Yes,Fiber optic,,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),89.75344067453894,6059.480706400213,No
2137-DQMEV,Male,0.0,,Yes,,No,No,DSL,,,No,No,Yes,No,,No,Mailed check,51.61426501308177,,No
8174-LNWMW,Female,0.0,No,No,,Yes,No,No,No internet service,,,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-13.665000020560093,698.3875393683537,No
9279-CJEOJ,Female,1.0,No,No,,,Yes,Fiber optic,No,No,No,No,,Yes,Month-to-month,Yes,Bank transfer (automatic),91.03981440905515,2019.576078904881,No
7964-VEXDG,Male,,No,Yes,7.538381444543406,Yes,Yes,Fiber optic,,No,No,No,,No,Month-to-month,,Electronic check,95.24341870540457,,No
2404-JIBFC,Female,,Yes,,61.88204219639472,Yes,,DSL,Yes,,,Yes,Yes,Yes,,Yes,Bank transfer (automatic),84.44587528324156,4683.718346647176,No
0778-NELLA,,,No,No,,No,No,DSL,,No,No,No,,No,Month-to-month,,Credit card (automatic),30.915583775187443,295.49086056230396,Yes
8029-XYPWT,Male,1.0,Yes,No,74.65126271179561,,,Fiber optic,Yes,Yes,Yes,,Yes,Yes,Two year,Yes,Bank transfer (automatic),135.5750638289639,,No
4614-NUVZD,Female,0.0,No,No,-12.370022159422707,,No,Fiber optic,,,,,No,,Month-to-month,Yes,Electronic check,84.28103356974354,87.29992853531266,Yes
4632-PAOYU,Male,,Yes,Yes,22.623287659943845,Yes,No,,,,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,,417.1601826779391,No
3803-KMQFW,Female,0.0,Yes,Yes,,,No,No,No internet service,,No internet service,No internet service,No internet service,,Month-to-month,No,Mailed check,0.7608292086554869,18.713134808198784,Yes
6804-GDMOI,Female,0.0,No,No,51.78035981816545,Yes,Yes,Fiber optic,No,,Yes,Yes,,Yes,Two year,Yes,,106.18257975970481,6421.28494358772,Yes
2990-OGYTD,,0.0,,No,77.08316431891896,Yes,Yes,,No,,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),,,No
6646-JPPHA,Female,1.0,No,No,,Yes,,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,,1040.5502514839256,No
9572-MTILT,Male,0.0,Yes,No,61.297377855486744,Yes,,Fiber optic,Yes,,,Yes,Yes,No,Month-to-month,,,108.82979857387633,6248.323159987434,Yes
7658-UYUQS,Male,1.0,Yes,No,,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,,94.05758948957373,1857.080217779728,No
7880-XSOJX,Male,0.0,,No,,No,No,DSL,Yes,,No,Yes,No,No,,No,Mailed check,,136.7618842239237,No
9611-CTWIH,Female,,No,No,,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,,231.69798526008486,Yes
4589-IUAJB,Male,0.0,Yes,,69.57434487872013,Yes,Yes,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.073992415519136,1750.0400148050928,No
0329-GTIAJ,Female,,No,No,10.465670306181487,Yes,No,Fiber optic,No,,No,,Yes,Yes,Month-to-month,,Electronic check,103.20381074188597,305.2102845044809,Yes
8746-BFOAJ,Male,,,No,3.8923838995063633,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,,,No,Bank transfer (automatic),14.074224344281262,436.1653934144532,No
8457-XIGKN,Male,,,No,12.56728919968888,,No,No,No internet service,No,No internet service,,No internet service,No internet service,,Yes,,17.266907308477013,357.9630027820014,No
6072-NUQCB,Male,,Yes,Yes,26.777228272073827,,No,,No internet service,No,No internet service,No internet service,,No internet service,One year,No,Bank transfer (automatic),,494.33907365900836,No
6629-CZTTH,Male,0.0,No,No,6.463812359441816,Yes,No,DSL,,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.3734810611621,53.0416995192902,Yes
8838-GPHZP,Female,0.0,No,No,73.67656172099626,Yes,No,,No internet service,No,No internet service,No internet service,No internet service,,Two year,Yes,Mailed check,,1316.1458313570229,No
8750-QWZAJ,Female,0.0,Yes,Yes,,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.538803204601884,1373.7992814889362,No
5364-EVNIB,,0.0,No,No,22.420111920595332,Yes,No,Fiber optic,No,Yes,Yes,,,,Month-to-month,Yes,Electronic check,85.74256156662962,975.3371797916435,Yes
6918-UMQCG,Female,0.0,No,No,-6.864703797407078,,No,Fiber optic,No,No,,No,Yes,No,Month-to-month,No,Electronic check,92.12260659246556,399.85864548248577,No
0675-NCDYU,Female,0.0,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),,8554.294519344741,No
6339-DKLMK,Female,0.0,No,No,,No,No,DSL,No,,No,No,,No,,Yes,Electronic check,,380.5360018895413,No
1346-PJWTK,Male,,Yes,No,62.59591091255311,Yes,,,No,,Yes,Yes,,Yes,Month-to-month,No,,98.94177447684083,5731.060490350906,No
5088-QZLRL,Male,0.0,No,No,11.409744336121186,Yes,No,No,,No,,,No internet service,,Month-to-month,No,Electronic check,18.06541860792219,35.436515535361956,No
8023-QHAIO,Female,1.0,Yes,No,57.38787100574422,Yes,Yes,Fiber optic,No,,No,Yes,No,,Month-to-month,Yes,Bank transfer (automatic),73.65264008324579,,No
4397-FRLTA,Female,0.0,No,No,20.891511006882524,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,,Month-to-month,,Mailed check,11.631949215123432,88.17405543083326,No
3057-VJJQE,Male,0.0,No,No,43.62109292417756,,,DSL,,No,No,,No,,Two year,No,Mailed check,,1919.1955028532566,No
5087-SUURX,Female,0.0,Yes,No,27.77798377200897,,No,,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.88655573649849,646.6094097857484,Yes
2302-OUZXB,Male,0.0,Yes,No,,,Yes,DSL,No,Yes,,,Yes,Yes,Two year,No,,69.16994556588644,5786.805272540783,No
8133-ANHHJ,Female,1.0,No,No,,Yes,Yes,,Yes,Yes,,Yes,No,,One year,No,Bank transfer (automatic),102.74133573354113,5183.847607677479,No
2270-CHBFN,Female,,Yes,No,27.01135878572999,,Yes,Fiber optic,Yes,Yes,Yes,Yes,,No,Month-to-month,Yes,,73.5858989149481,4099.416555332901,No
0013-EXCHZ,Female,1.0,,No,-19.29510151695355,Yes,No,Fiber optic,No,,No,Yes,Yes,No,Month-to-month,,Mailed check,103.61476700413436,281.58395962722324,Yes
5982-FPVQN,Female,0.0,Yes,,28.283175422332327,Yes,,Fiber optic,No,Yes,,No,No,Yes,,Yes,,80.9598978355145,3518.06433121258,No
9107-UKCKY,Male,0.0,Yes,,,Yes,Yes,DSL,,Yes,Yes,,,Yes,One year,Yes,,100.68134363372732,,No
4654-ULTTN,Male,,Yes,No,64.97771322379401,Yes,Yes,DSL,Yes,No,Yes,Yes,No,,,Yes,Credit card (automatic),64.3985055297535,5328.778314515587,No
5550-VFRLC,,1.0,No,No,-0.8474655242141986,Yes,No,Fiber optic,No,,No,No,No,No,Month-to-month,,Electronic check,67.0233090155644,,Yes
5546-BYZSM,,,,No,29.884771280608188,Yes,,No,No internet service,No,No internet service,,No internet service,No internet service,,No,,39.42597177017174,800.0581325213925,No
1492-KGETH,Male,0.0,Yes,Yes,61.90579579398602,Yes,Yes,DSL,Yes,,Yes,Yes,,Yes,One year,No,Bank transfer (automatic),,5445.067799967099,No
4929-BSTRX,Female,0.0,No,No,-1.5823304007912022,Yes,,DSL,No,,No,,,No,Month-to-month,Yes,Mailed check,68.28701759606537,61.131798632209794,Yes
4163-HFTUK,Male,0.0,,No,55.44632628838891,Yes,,No,No internet service,No,No internet service,No internet service,No internet service,,One year,,Electronic check,11.248241834518549,1026.0519789537623,No
8215-NGSPE,Female,,Yes,Yes,33.04966502982852,Yes,,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,,36.29634298681688,816.616094517251,No
2225-ZRGSG,Female,,Yes,Yes,70.98210537668469,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),83.92686057867533,6590.078829544169,Yes
8859-YSTWS,Male,,No,No,37.206010301281474,Yes,No,,No internet service,No,,No internet service,No internet service,,,,Bank transfer (automatic),23.603960757720916,,No
5271-YNWVR,,0.0,,Yes,71.57607539524328,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,,7847.651037550749,Yes
7601-DHFWZ,,0.0,No,No,34.802176903295106,Yes,Yes,No,No internet service,No,,No internet service,No internet service,,,No,Credit card (automatic),22.20842870684934,1181.8947616711257,No
2657-ALMWY,Female,1.0,Yes,No,,,No,Fiber optic,No,Yes,,No,,Yes,,,Electronic check,81.43143698289454,2186.966946630066,Yes
6330-JKLPC,Male,0.0,Yes,No,8.2299968549072,Yes,,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),,895.2721852405137,Yes
4667-OHGKG,,0.0,No,No,,,No,No,No internet service,No,No internet service,,No internet service,No internet service,,,Mailed check,-0.27306114483909383,27.862382786882094,Yes
1998-VHJHK,Female,0.0,,No,32.09525829276203,,No,No,,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.009070115096673,534.2348944979282,No
1707-HABPF,Female,1.0,No,No,40.4590388828395,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,,78.08266964019538,4157.976974003974,No
1660-HSOOQ,Male,0.0,No,,,Yes,No,DSL,No,No,Yes,No,No,No,,Yes,Mailed check,45.0436984418385,60.039164329044496,Yes
7253-UVNDW,,0.0,No,No,26.792886920388348,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),78.23705681753758,2449.733859202799,Yes
0487-VVUVK,Male,0.0,Yes,Yes,27.30856590706461,Yes,No,,No internet service,No,No internet service,,No internet service,No internet service,Month-to-month,Yes,Mailed check,,504.0478765824569,No
7228-OMTPN,Male,,No,No,-25.267871116378643,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,,92.96618876435195,361.25538442468775,Yes
5063-IUOKK,Male,0.0,No,No,25.80222105537196,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,,Two year,No,Mailed check,16.5985534470207,258.2755680788868,No
4508-OEBEY,Male,0.0,Yes,No,34.98765952421917,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),90.09495336371066,2421.851288493227,No
0027-KWYKW,Female,0.0,Yes,Yes,38.873687297108226,Yes,,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.42916174123897,,No
2308-STERM,Female,0.0,No,No,-0.8494236584478574,Yes,No,,No internet service,No,No internet service,No internet service,No internet service,,Month-to-month,No,Mailed check,40.688750054478675,40.231647560589145,No
5982-XMDEX,Female,0.0,No,No,47.10967202857019,,Yes,No,,,,,,No internet service,Two year,,Bank transfer (automatic),48.16737650177361,1704.2731395852265,No
6284-AHOOQ,Male,1.0,No,No,19.368428956919917,Yes,Yes,Fiber optic,No,No,No,Yes,,No,,Yes,Bank transfer (automatic),93.26103831245108,1900.1958510286781,Yes
6051-PTVNS,Female,0.0,Yes,Yes,,Yes,No,No,,No,No internet service,No internet service,No internet service,,,No,Credit card (automatic),18.959393719832903,1011.9923045250757,No
2344-JMOGN,Male,0.0,,No,-7.0438953009798375,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,,Month-to-month,Yes,Mailed check,93.04162144785174,,Yes
3799-ISUZQ,Male,0.0,Yes,,4.791546304524376,Yes,No,Fiber optic,No,,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.62865419818072,527.5951891079186,Yes
2877-VDUER,,0.0,Yes,Yes,28.329392235007678,No,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,24.834012855125426,1375.207238860376,No
9152-AMKAK,Male,0.0,,,22.160997811760378,Yes,No,DSL,Yes,No,Yes,,,,,,,84.354556815223,496.1035480943441,No
1794-HBQTJ,Female,0.0,No,No,13.713275907669695,Yes,,,Yes,,No,No,,No,,Yes,Credit card (automatic),44.79566518503455,50.0119530904835,Yes
9432-VOFYX,Male,0.0,No,,1.4373318425881827,Yes,No,Fiber optic,,,,No,No,No,,,Electronic check,99.7484131598083,1204.7026639492767,No
8049-WJCLQ,Male,0.0,Yes,,,Yes,No,DSL,No,No,Yes,No,Yes,,Month-to-month,No,Mailed check,36.93751023558404,564.036854833192,No
6586-PSJOX,Male,0.0,No,Yes,23.18527165098581,Yes,,,,No,Yes,Yes,No,No,One year,No,Credit card (automatic),,,No
2460-FPSYH,Female,,No,No,35.70786802404482,No,No,DSL,,,No,No,,Yes,Month-to-month,Yes,Electronic check,52.61815546947631,2118.1418934508247,Yes
9705-ZJBCG,Female,0.0,Yes,,14.017039282907042,Yes,No,DSL,Yes,No,No,Yes,No,No,,No,Bank transfer (automatic),94.36021020565136,,No
4818-DRBQT,Male,0.0,,No,,Yes,Yes,Fiber optic,,,No,No,No,,Month-to-month,Yes,Bank transfer (automatic),,2260.5606544892776,Yes
1320-HTRDR,Female,0.0,No,No,6.520608940119983,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,,Yes
6847-KJLTS,,1.0,Yes,No,73.71032827931023,,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,,Yes,Bank transfer (automatic),91.34113945343799,5764.918235826913,No
9670-BPNXF,Female,0.0,No,,39.66611801789544,Yes,No,DSL,,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),72.77894802019834,2823.0399853723434,No
3913-FCUUW,Female,0.0,Yes,,78.35402286181335,,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),69.26819542375605,5181.68476499835,No
3301-VKTGC,Male,,Yes,Yes,72.4465955648196,Yes,,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),96.20023364039788,,No
1493-AMTIE,,0.0,No,No,-20.258885655874437,Yes,No,No,,,,,No internet service,,Month-to-month,Yes,,,-0.262556367141773,Yes
